Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,group,category,n_genes,p_adj_global
GO_Biological_Process_2021_fixed.gmt,signal transduction by p53 class mediator (GO:0072331),2/33,0.011576668546704921,0.1109233853607747,16.237000547345374,72.3969460150326,FHIT;USP10,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of immune response (GO:0050776),4/179,0.011968155110627043,0.11351613786746256,5.342244044371704,23.642132523648748,CD3D;CD3G;CD3E;CD40LG,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of cellular biosynthetic process (GO:0031328),4/180,0.012195189675334556,0.11451283105139147,5.311614730878187,23.406765371293766,CD28;PASK;MYC;RGCC,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,negative regulation of cytokine production (GO:0001818),4/182,0.012657528879492038,0.11767742195884182,5.251385660647237,22.945945779142246,LEF1;CCR7;RGCC;IL23A,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of cell population proliferation (GO:0042127),9/764,0.0128856562950414,0.11817633934860858,2.7084989971759263,11.786413934014034,LEF1;FLT3LG;SCGB3A1;IL7R;GATA3;RGCC;BCL2;SIRPG;MYC,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of phosphatidylinositol 3-kinase activity (GO:0043551),2/35,0.0129628998433511,0.11817633934860858,15.265568708183222,66.33903023356115,CCR7;PIK3IP1,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",2/36,0.013681832684733868,0.12006767187817853,14.822088955522238,63.611757702332234,LEF1;TNRC6C,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of mitotic nuclear division (GO:0045840),2/36,0.013681832684733868,0.12006767187817853,14.822088955522238,63.611757702332234,RGCC;CD28,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of myeloid leukocyte differentiation (GO:0002763),2/36,0.013681832684733868,0.12006767187817853,14.822088955522238,63.611757702332234,LEF1;IL23A,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of osteoclast differentiation (GO:0045670),2/36,0.013681832684733868,0.12006767187817853,14.822088955522238,63.611757702332234,CAMK4;IL23A,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,calcium-mediated signaling (GO:0019722),3/102,0.01411981859904574,0.12276397837503657,7.263696102892083,30.94462303955553,CCR7;LAT;RCAN3,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,negative regulation of macromolecule metabolic process (GO:0010605),4/194,0.01566777616081439,0.13374583468186102,4.916568939520857,20.43399381729501,CD28;TRAT1;TNRC6C;CD3E,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of programmed cell death (GO:0043067),4/194,0.01566777616081439,0.13374583468186102,4.916568939520857,20.43399381729501,PRDX2;BEX2;TNFRSF25;CD3E,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of receptor-mediated endocytosis (GO:0048259),2/39,0.015939715818494363,0.13484137976185773,13.633563218390805,56.42851969736766,AAK1;LDLRAP1,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124),2/40,0.016725439491738586,0.13687496454414594,13.278549037169727,54.32021234181685,RHOH;USP10,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,negative regulation of intracellular signal transduction (GO:1902532),4/198,0.016763174571434274,0.13687496454414594,4.814144287042608,19.682969702637845,RHOH;USP10;PIK3IP1;BCL2,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of intrinsic apoptotic signaling pathway (GO:2001244),2/40,0.016725439491738586,0.13687496454414594,13.278549037169727,54.32021234181685,LCK;BCL2,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of gene expression (GO:0010468),11/1079,0.01670830704448967,0.13687496454414594,2.3382289544176653,9.5676804061398,LEF1;TCF7;CD28;CD3E;GATA3;RGCC;ADTRP;MYC;RHOH;TNRC6C;EPHX2,0,GO_BP,100,0.4111300413599779
GO_Cellular_Component_2021_fixed.gmt,elastic fiber (GO:0071953),1/5,0.023268824518943222,0.13728606466176502,71.27414330218069,268.0364525569924,FBLN5,0,GO_CC,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,negative regulation of cell-cell adhesion (GO:0022408),2/41,0.017527415002612116,0.14188140247804118,12.941510257529464,52.33532580126394,ADTRP;RGCC,0,GO_BP,100,0.4111300413599779
GO_Molecular_Function_2021_fixed.gmt,amyloid-beta binding (GO:0001540),3/80,0.007540973191379769,0.14516373393406054,9.267489481065919,45.293965482379924,ITM2A;LDLRAP1;APBA2,0,GO_MF,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,calcium ion transmembrane import into cytosol (GO:0097553),2/42,0.01834546663375594,0.14598638278895618,12.621115368241805,50.4639242039026,CCR7;LCK,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of epithelial to mesenchymal transition (GO:0010718),2/42,0.01834546663375594,0.14598638278895618,12.621115368241805,50.4639242039026,LEF1;RGCC,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of cell-matrix adhesion (GO:0001954),2/44,0.020029101882844534,0.1580447619158909,12.025557809330628,47.02677320299643,CCR7;CD3E,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,L-serine biosynthetic process (GO:0006564),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,SERINC5,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,alpha-beta T cell differentiation (GO:0046632),1/5,0.02452973353118226,0.15938015387565108,67.39002267573696,249.8733951104067,ITK,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,cellular response to hypoxia (GO:0071456),3/131,0.027210583491581408,0.15938015387565108,5.613371064732933,20.231427294826567,RGCC;MYC;AQP3,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,cellular response to organic substance (GO:0071310),3/123,0.02312526141291503,0.15938015387565108,5.989292864811537,22.5606461930949,LEF1;CCR7;LDLRAP1,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,detection of virus (GO:0009597),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,SERINC5,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,diadenosine polyphosphate catabolic process (GO:0015961),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,FHIT,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,ear development (GO:0043583),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,GATA3,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,epithelial tube formation (GO:0072175),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,GATA3,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,establishment of T cell polarity (GO:0001768),1/5,0.02452973353118226,0.15938015387565108,67.39002267573696,249.8733951104067,CCR7,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,establishment of lymphocyte polarity (GO:0001767),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,CCR7,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,hematopoietic stem cell migration (GO:0035701),1/5,0.02452973353118226,0.15938015387565108,67.39002267573696,249.8733951104067,BCL11B,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,inflammatory response (GO:0006954),4/230,0.027261568831853124,0.15938015387565108,4.124982386924052,14.859330430488527,CCR7;TNFRSF4;LAT;CD40LG,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,intracellular pH elevation (GO:0051454),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,BCL2,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,long-chain fatty acid catabolic process (GO:0042758),1/5,0.02452973353118226,0.15938015387565108,67.39002267573696,249.8733951104067,ADTRP,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,mature conventional dendritic cell differentiation (GO:0097029),1/5,0.02452973353118226,0.15938015387565108,67.39002267573696,249.8733951104067,CCR7,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,myelination (GO:0042552),2/48,0.023581697627345716,0.15938015387565108,10.988134964775677,41.175666651683336,MAL;CMTM8,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,"negative regulation of CD8-positive, alpha-beta T cell activation (GO:2001186)",1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,SOCS1,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,negative regulation of amyloid precursor protein biosynthetic process (GO:0042985),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,ITM2A,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,negative regulation of glycogen biosynthetic process (GO:0045719),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,PASK,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,negative regulation of interleukin-13 production (GO:0032696),1/5,0.02452973353118226,0.15938015387565108,67.39002267573696,249.8733951104067,LEF1,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,negative regulation of interleukin-5 production (GO:0032714),1/5,0.02452973353118226,0.15938015387565108,67.39002267573696,249.8733951104067,LEF1,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,nephric duct development (GO:0072176),1/5,0.02452973353118226,0.15938015387565108,67.39002267573696,249.8733951104067,GATA3,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,nephric duct morphogenesis (GO:0072178),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,GATA3,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,norepinephrine biosynthetic process (GO:0042421),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,GATA3,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,phosphatidylinositol biosynthetic process (GO:0006661),3/126,0.024614867230682506,0.15938015387565108,5.842614875003539,21.643409767353482,SOCS1;SOCS3;CISH,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of NIK/NF-kappaB signaling (GO:1901224),2/53,0.02835608894137869,0.15938015387565108,9.917977904251758,35.336897312180746,CD27;IL23A,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of T cell differentiation in thymus (GO:0033089),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,TESPA1,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of animal organ morphogenesis (GO:0110110),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,GATA3,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of antigen processing and presentation (GO:0002579),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,CCR7,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of cell fate commitment (GO:0010455),1/5,0.02452973353118226,0.15938015387565108,67.39002267573696,249.8733951104067,IL23A,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of cell-cell adhesion mediated by integrin (GO:0033634),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,CD3E,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of cholesterol metabolic process (GO:0090205),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,LDLRAP1,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of dendritic cell antigen processing and presentation (GO:0002606),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,CCR7,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of gamma-delta T cell activation (GO:0046645),1/5,0.02452973353118226,0.15938015387565108,67.39002267573696,249.8733951104067,LEF1,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of granulocyte differentiation (GO:0030854),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,LEF1,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of kidney development (GO:0090184),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,MYC,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of lipoprotein particle clearance (GO:0010986),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,LDLRAP1,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of multicellular organismal process (GO:0051240),5/345,0.02813459270458001,0.15938015387565108,3.3754529416114685,12.052916827715551,LEF1;CD28;ITK;RGCC;IL23A,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of natural killer cell proliferation (GO:0032819),1/5,0.02452973353118226,0.15938015387565108,67.39002267573696,249.8733951104067,IL23A,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of response to stimulus (GO:0048584),2/46,0.02177496536611359,0.15938015387565108,11.483533514141806,43.9474178396705,GATA3;MYC,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,protein localization to perinuclear region of cytoplasm (GO:1905719),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,AKTIP,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,protein-DNA complex subunit organization (GO:0071824),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,MYC,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of B cell proliferation (GO:0030888),2/46,0.02177496536611359,0.15938015387565108,11.483533514141806,43.9474178396705,TNFRSF4;BCL2,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of DNA metabolic process (GO:0051052),2/46,0.02177496536611359,0.15938015387565108,11.483533514141806,43.9474178396705,IL7R;MYC,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of NK T cell activation (GO:0051133),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,IL23A,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of NK T cell proliferation (GO:0051140),1/5,0.02452973353118226,0.15938015387565108,67.39002267573696,249.8733951104067,IL23A,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of T-helper 17 cell lineage commitment (GO:2000328),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,IL23A,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of cell motility (GO:2000145),3/133,0.02828837632637517,0.15938015387565108,5.526592181764595,19.703982810429434,CCR7;GATA3;SPOCK2,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of glucagon secretion (GO:0070092),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,PASK,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of intrinsic apoptotic signaling pathway (GO:2001242),2/52,0.02737243118586703,0.15938015387565108,10.11505633321953,36.39618720865321,LCK;BCL2,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of response to reactive oxygen species (GO:1901031),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,FBLN5,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,regulation of superoxide metabolic process (GO:0090322),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,FBLN5,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,response to prostaglandin (GO:0034694),1/5,0.02452973353118226,0.15938015387565108,67.39002267573696,249.8733951104067,CCR7,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,signal complex assembly (GO:0007172),1/6,0.029363968711914417,0.15938015387565108,55.13358070500928,194.5105510430081,CD3E,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of cell population proliferation (GO:0008284),6/474,0.029877607854692404,0.16123605618135728,2.915680577086368,10.235922297883052,LEF1;FLT3LG;IL7R;BCL2;SIRPG;MYC,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,enzyme linked receptor protein signaling pathway (GO:0007167),3/140,0.03223781147656424,0.16456369167592624,5.242746344564527,18.006816525366876,CD7;LCK;CD3E,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,glycerol transport (GO:0015793),1/7,0.03417456855889842,0.16456369167592624,46.64835164835165,157.49759446475977,AQP3,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,negative regulation of cell cycle phase transition (GO:1901988),1/7,0.03417456855889842,0.16456369167592624,46.64835164835165,157.49759446475977,RGCC,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,negative regulation of dendritic cell apoptotic process (GO:2000669),1/7,0.03417456855889842,0.16456369167592624,46.64835164835165,157.49759446475977,CCR7,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,negative regulation of glycogen metabolic process (GO:0070874),1/7,0.03417456855889842,0.16456369167592624,46.64835164835165,157.49759446475977,PASK,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,negative regulation of stress-activated protein kinase signaling cascade (GO:0070303),1/7,0.03417456855889842,0.16456369167592624,46.64835164835165,157.49759446475977,MYC,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,norepinephrine metabolic process (GO:0042415),1/7,0.03417456855889842,0.16456369167592624,46.64835164835165,157.49759446475977,GATA3,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,oxygen transport (GO:0015671),1/7,0.03417456855889842,0.16456369167592624,46.64835164835165,157.49759446475977,MYC,0,GO_BP,100,0.4111300413599779
GO_Biological_Process_2021_fixed.gmt,positive regulation of NK T cell activation (GO:0051135),1/7,0.03417456855889842,0.16456369167592624,46.64835164835165,157.49759446475977,IL23A,0,GO_BP,100,0.4111300413599779
