Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,group,pathway_db,n_genes,p_adj_global
Reactome_2022_fixed.gmt,Infectious Disease R-HSA-5663205,65/961,3.6739115198683963e-53,6.037461264317065e-52,42.12129662492183,5085.546466397682,RPS5;NPM1;RPL37A;RPS27;RPS4Y1;RPS3A;RPS12;RPLP0;JUN;LCK;RPL36;RPS10;RPS2;RPS4X;RPS27A;RPL21;RPL5;RPL34;RPL9;RPL14;RPSA;RPL22;RPL36A;RPS28;RPS20;RPL28;RPS15A;RPL27;RPL18;RPS25;RPS23;RPL10A;RPS3;RPLP1;RPS21;RPL15;RPLP2;RPL32;RPS19;RPS8;RPL27A;RPL7;RPS16;RPL31;RPL38;RPL7A;RPL11;RPL19;RPS6;RPL6;RPS15;RPS29;RPL18A;RPS7;RPS14;RPL3;RPL30;RPL35A;RPL12;RPS13;RPL4;RPL23A;RPL35;RPL37;RPL13A,0,REACTOME,100,5.889269033283827e-50
Reactome_2022_fixed.gmt,Developmental Biology R-HSA-1266738,66/1073,1.296333327736106e-51,2.0615881631416137e-50,40.035203714079884,4691.016899366939,LEF1;RPS5;RPL37A;RPS27;RPS4Y1;RPS3A;RPS12;RPLP0;JUN;RPL36;RPS10;RPS2;RPS4X;RPS27A;RPL21;RPL5;RPL34;RPL9;RPL14;RPSA;HSPA8;RPL22;RPL36A;RPS28;RPS20;RPL28;RPS15A;RPL27;RPL18;RPS25;RPS23;RPL10A;RPS3;RPLP1;RPS21;RPL15;RPLP2;EVL;RPL32;RPS19;RPS8;RPL27A;RPL7;RPS16;RPL31;RPL38;RPL7A;RPL11;RPL19;RPS6;RPL6;RPS15;RPS29;RPL18A;RPS7;RPS14;RPL3;RPL30;RPL35A;RPL12;RPS13;RPL4;RPL23A;RPL35;RPL37;RPL13A,0,REACTOME,100,1.8960720849008157e-48
Reactome_2022_fixed.gmt,SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678,26/47,1.535661063676804e-44,2.365877826227076e-43,230.6882463859208,23272.933710289642,RPS5;RPS4Y1;RPS27;RPS3A;RPS12;RPS10;RPS2;RPS4X;RPS27A;RPSA;RPS28;RPS20;RPS15A;RPS25;RPS23;RPS3;RPS21;RPS19;RPS8;RPS16;RPS6;RPS15;RPS29;RPS7;RPS14;RPS13,0,REACTOME,100,1.586616817213533e-41
Reactome_2022_fixed.gmt,"Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695",26/50,1.4645919675192074e-43,2.1880116363241492e-42,202.3822393822394,19960.87573835262,RPS5;RPS4Y1;RPS27;RPS3A;RPS12;RPS10;RPS2;RPS4X;RPS27A;RPSA;RPS28;RPS20;RPS15A;RPS25;RPS23;RPS3;RPS21;RPS19;RPS8;RPS16;RPS6;RPS15;RPS29;RPS7;RPS14;RPS13,0,REACTOME,100,1.4373896851688645e-40
Reactome_2022_fixed.gmt,Ribosomal Scanning And Start Codon Recognition R-HSA-72702,26/57,1.4210389814497093e-41,2.0016349081563047e-40,157.3023023023023,14795.005205745696,RPS5;RPS4Y1;RPS27;RPS3A;RPS12;RPS2;RPS10;RPS4X;RPS27A;RPSA;RPS28;RPS20;RPS15A;RPS25;RPS23;RPS3;RPS21;RPS19;RPS8;RPS16;RPS6;RPS15;RPS29;RPS7;RPS14;RPS13,0,REACTOME,100,1.2390889941067586e-38
Reactome_2022_fixed.gmt,Translation Initiation Complex Formation R-HSA-72649,26/57,1.4210389814497093e-41,2.0016349081563047e-40,157.3023023023023,14795.005205745696,RPS5;RPS4Y1;RPS27;RPS3A;RPS12;RPS2;RPS10;RPS4X;RPS27A;RPSA;RPS28;RPS20;RPS15A;RPS25;RPS23;RPS3;RPS21;RPS19;RPS8;RPS16;RPS6;RPS15;RPS29;RPS7;RPS14;RPS13,0,REACTOME,100,1.2390889941067586e-38
Reactome_2022_fixed.gmt,"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",26/58,2.562560995290815e-41,3.509284918551033e-40,152.44753984753984,14248.506516806123,RPS5;RPS4Y1;RPS27;RPS3A;RPS12;RPS2;RPS10;RPS4X;RPS27A;RPSA;RPS28;RPS20;RPS15A;RPS25;RPS23;RPS3;RPS21;RPS19;RPS8;RPS16;RPS6;RPS15;RPS29;RPS7;RPS14;RPS13,0,REACTOME,100,2.0919237320029213e-38
Reactome_2022_fixed.gmt,Disease R-HSA-1643685,65/1736,1.3007693224719408e-36,1.7331872323747752e-35,20.750958583743508,1714.6539379183823,RPS5;NPM1;RPL37A;RPS27;RPS4Y1;RPS3A;RPS12;RPLP0;JUN;LCK;RPL36;RPS10;RPS2;RPS4X;RPS27A;RPL21;RPL5;RPL34;RPL9;RPL14;RPSA;RPL22;RPL36A;RPS28;RPS20;RPL28;RPS15A;RPL27;RPL18;RPS25;RPS23;RPL10A;RPS3;RPLP1;RPS21;RPL15;RPLP2;RPL32;RPS19;RPS8;RPL27A;RPL7;RPS16;RPL31;RPL38;RPL7A;RPL11;RPL19;RPS6;RPL6;RPS15;RPS29;RPL18A;RPS7;RPS14;RPL3;RPL30;RPL35A;RPL12;RPS13;RPL4;RPL23A;RPL35;RPL37;RPL13A,0,REACTOME,100,8.99859629195871e-34
Reactome_2022_fixed.gmt,Metabolism Of Proteins R-HSA-392499,66/1890,1.400103888490943e-35,1.8164505711211444e-34,20.186502709535976,1620.0462120315578,RPS5;NPM1;RPL37A;RPS27;RPS4Y1;RPS3A;RPS12;RPLP0;RPL36;RPS10;RPS2;RPS4X;RPS27A;RPL21;RPL5;RPL34;RPL9;RPL14;RPSA;HSPA8;RPL22;RPL36A;RPS28;RPS20;RPL28;RPS15A;RPL27;EEF1B2;RPL18;RPS25;RPS23;RPL10A;RPS3;RPLP1;RPS21;RPL15;RPLP2;RPL32;RPS19;EEF1A1;RPS8;RPL27A;RPL7;RPS16;RPL31;RPL38;RPL7A;RPL11;RPL19;RPS6;RPL6;RPS15;RPS29;RPL18A;RPS7;RPS14;RPL3;RPL30;RPL35A;RPL12;RPS13;RPL4;RPL23A;RPL35;RPL37;RPL13A,0,REACTOME,100,9.13617873193588e-33
Reactome_2022_fixed.gmt,Metabolism R-HSA-1430728,64/2049,6.901943768860309e-31,8.724764815508032e-30,15.63667302226859,1085.9409032907586,RPS5;RPL37A;RPS27;RPS4Y1;RPS3A;RPS12;RPLP0;RPL36;NOSIP;RPS10;RPS2;RPS4X;RPS27A;RPL21;RPL5;RPL34;RPL9;RPL14;RPSA;RPL22;RPL36A;RPS28;RPS20;RPL28;RPS15A;RPL27;LDHB;RPL18;RPS25;RPS23;RPL10A;RPS3;RPLP1;RPS21;RPL15;RPLP2;RPL32;RPS19;RPS8;RPL27A;RPL7;RPS16;RPL31;RPL38;RPL7A;RPL11;RPL19;RPS6;RPL6;RPS15;RPS29;RPL18A;RPS7;RPS14;RPL3;RPL30;RPL35A;RPL12;RPS13;RPL4;RPL23A;RPL35;RPL37;RPL13A,0,REACTOME,100,4.255305748654599e-28
Reactome_2022_fixed.gmt,SARS-CoV-2-host Interactions R-HSA-9705683,26/196,9.908143828003604e-26,1.2211787268014442e-24,28.672452511162188,1650.78363455351,RPS5;RPS27;RPS4Y1;RPS3A;RPS12;RPS2;RPS10;RPS4X;RPS27A;RPSA;RPS28;RPS20;RPS15A;RPS25;RPS23;RPS3;RPS21;RPS19;RPS8;RPS16;RPS6;RPS15;RPS29;RPS7;RPS14;RPS13,0,REACTOME,100,5.615677602248355e-23
Reactome_2022_fixed.gmt,SARS-CoV-2 Infection R-HSA-9694516,26/283,1.5403780876256118e-21,1.8522107248766502e-20,18.823738301408206,902.0760632661928,RPS5;RPS27;RPS4Y1;RPS3A;RPS12;RPS2;RPS10;RPS4X;RPS27A;RPSA;RPS28;RPS20;RPS15A;RPS25;RPS23;RPS3;RPS21;RPS19;RPS8;RPS16;RPS6;RPS15;RPS29;RPS7;RPS14;RPS13,0,REACTOME,100,7.949688431170583e-19
Reactome_2022_fixed.gmt,SARS-CoV Infections R-HSA-9679506,26/369,1.2947638713140793e-18,1.519806163232955e-17,13.991410624598398,576.2810657371349,RPS5;RPS27;RPS4Y1;RPS3A;RPS12;RPS2;RPS10;RPS4X;RPS27A;RPSA;RPS28;RPS20;RPS15A;RPS25;RPS23;RPS3;RPS21;RPS19;RPS8;RPS16;RPS6;RPS15;RPS29;RPS7;RPS14;RPS13,0,REACTOME,100,6.192729163856814e-16
Reactome_2022_fixed.gmt,Generation Of Second Messenger Molecules R-HSA-202433,4/32,0.00010067946887994129,0.0011543018176235129,21.148726655348046,194.64375790834794,EVL;LCK;CD3E;CD3D,0,REACTOME,100,0.01434632259046366
Reactome_2022_fixed.gmt,Protein Methylation R-HSA-8876725,3/17,0.00027905151082957476,0.0030571643297551193,31.962003074895673,261.58068215672836,EEF1A1;HSPA8;RPS2,0,REACTOME,100,0.03393452406028183
Reactome_2022_fixed.gmt,Translocation Of ZAP-70 To Immunological Synapse R-HSA-202430,3/17,0.00027905151082957476,0.0030571643297551193,31.962003074895673,261.58068215672836,LCK;CD3E;CD3D,0,REACTOME,100,0.03393452406028183
Reactome_2022_fixed.gmt,Chaperone Mediated Autophagy R-HSA-9613829,3/20,0.00046007058669436494,0.0048258467923472746,26.47515923566879,203.43858204122625,EEF1A1;HSPA8;RPS27A,0,REACTOME,100,0.04584953872638515
Reactome_2022_fixed.gmt,Phosphorylation Of CD3 And TCR Zeta Chains R-HSA-202427,3/20,0.00046007058669436494,0.0048258467923472746,26.47515923566879,203.43858204122625,LCK;CD3E;CD3D,0,REACTOME,100,0.04584953872638515
Reactome_2022_fixed.gmt,PD-1 Signaling R-HSA-389948,3/21,0.0005337699722454582,0.0054822624232710605,25.041659493888794,188.7025663997131,LCK;CD3E;CD3D,0,REACTOME,100,0.04973668126610764
Reactome_2022_fixed.gmt,rRNA Modification In Nucleus And Cytosol R-HSA-6790901,4/60,0.0011590078749743134,0.011661038415557887,10.639166428775335,71.9227962883802,RPS7;RPS6;RPS2;RPS14,0,REACTOME,100,0.08689093208259453
Reactome_2022_fixed.gmt,TCR Signaling R-HSA-202403,5/116,0.00199185341127765,0.01963967463519763,6.6398487646179545,41.29115919674289,EVL;CD3E;CD3D;LCK;RPS27A,0,REACTOME,100,0.12875786690570504
KEGG_2021_Human_fixed.gmt,Primary immunodeficiency,4/38,0.0007007092400947938,0.024758393150016045,12.430356677948451,90.28687066994283,IL7R;LCK;CD3E;CD3D,0,KEGG,100,0.15535529736822934
Reactome_2022_fixed.gmt,Downstream TCR Signaling R-HSA-202424,4/94,0.005947899602084612,0.05749636282015125,6.6203172340046335,33.92725313381115,RPS27A;LCK;CD3E;CD3D,0,REACTOME,100,0.2787361324067272
Reactome_2022_fixed.gmt,Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371,2/19,0.009249981733541936,0.08769694220454183,18.67295597484277,87.44794944570666,NPM1;RPS6,0,REACTOME,100,0.36425349284699376
KEGG_2021_Human_fixed.gmt,Hematopoietic cell lineage,5/99,0.004175888830080262,0.11066105399712696,5.571428571428571,30.522670563759274,CD7;CD3E;IL7R;CD2;CD3D,0,KEGG,100,0.43547424549725144
Reactome_2022_fixed.gmt,Costimulation By CD28 Family R-HSA-388841,3/68,0.015514804386267964,0.1443169540081152,7.040842125735401,29.33187081059793,LCK;CD3E;CD3D,0,REACTOME,100,0.518477985437637
Reactome_2022_fixed.gmt,Clathrin-mediated Endocytosis R-HSA-8856828,4/142,0.02401081139357683,0.21522418212787958,4.305787818795854,16.057363853409235,IL7R;RPS27A;HSPA8;CD3D,0,REACTOME,100,0.6438723441167699
Reactome_2022_fixed.gmt,Late Endosomal Microautophagy R-HSA-9615710,2/31,0.0236971213031935,0.21522418212787958,11.064385459972284,41.40737497940383,HSPA8;RPS27A,0,REACTOME,100,0.6438723441167699
Reactome_2022_fixed.gmt,FLT3 Signaling R-HSA-9607240,2/37,0.032948419247874075,0.2900637623071771,9.189033572504208,31.36044398447802,LCK;RPS27A,0,REACTOME,100,0.7317517640021968
KEGG_2021_Human_fixed.gmt,PD-L1 expression and PD-1 checkpoint pathway in cancer,4/89,0.015313079258310942,0.3021945454632181,4.98361172392058,20.826752419637593,JUN;LCK;CD3E;CD3D,0,KEGG,100,0.746675175818563
KEGG_2021_Human_fixed.gmt,Th1 and Th2 cell differentiation,4/92,0.01710535162999348,0.3021945454632181,4.812848878514158,19.580420650911584,JUN;LCK;CD3E;CD3D,0,KEGG,100,0.746675175818563
Reactome_2022_fixed.gmt,TFAP2A Acts As A Transcriptional Repressor During Retinoic Acid Induced Cell Differentiation R-HSA-8869496,1/5,0.03802725530081585,0.3289024011105651,43.08281573498965,140.85720373985646,NPM1,0,REACTOME,100,0.773930430683413
Reactome_2022_fixed.gmt,Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402,2/42,0.04155886403335553,0.3513564996401586,8.050702694308564,25.606422813441288,LEF1;RPS27A,0,REACTOME,100,0.7929365163417312
Reactome_2022_fixed.gmt,TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,3/100,0.04204874944983642,0.3513564996401586,4.7153682835211495,14.942651420822907,CD27;LTB;RPS27A,0,REACTOME,100,0.7929365163417312
KEGG_2021_Human_fixed.gmt,T cell receptor signaling pathway,4/104,0.025559810069165745,0.37105953739102765,4.23174546429529,15.516685313019728,JUN;LCK;CD3E;CD3D,0,KEGG,100,0.7977926825721656
KEGG_2021_Human_fixed.gmt,Th17 cell differentiation,4/107,0.028004493388002084,0.37105953739102765,4.107524082270242,14.686001775302945,JUN;LCK;CD3E;CD3D,0,KEGG,100,0.7977926825721656
Reactome_2022_fixed.gmt,FLT3 Signaling Thru SRC Family Kinases R-HSA-9706374,1/6,0.045459513248224684,0.37352566718957947,35.24618859401468,108.9436133662148,LCK,0,REACTOME,100,0.7977926825721656
Reactome_2022_fixed.gmt,Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,3/104,0.046340230463549646,0.3745202232545898,4.527783878761256,13.90819652476429,IL7R;RPS27A;CD3D,0,REACTOME,100,0.7977926825721656
Reactome_2022_fixed.gmt,FLT3 Signaling By CBL Mutants R-HSA-9706377,1/7,0.05283505263837003,0.413455253185975,29.82083134257047,87.69055313612641,RPS27A,0,REACTOME,100,0.8038186491309275
Reactome_2022_fixed.gmt,Modulation By Mtb Of Host Immune System R-HSA-9637628,1/7,0.05283505263837003,0.413455253185975,29.82083134257047,87.69055313612641,RPS27A,0,REACTOME,100,0.8038186491309275
Reactome_2022_fixed.gmt,Binding Of TCF/LEF:CTNNB1 To Target Gene Promoters R-HSA-4411364,1/8,0.0601543009436831,0.4237910462149117,25.84223602484472,72.63845106215375,LEF1,0,REACTOME,100,0.8085825579576548
Reactome_2022_fixed.gmt,InlA-mediated Entry Of Listeria Monocytogenes Into Host Cells R-HSA-8876493,1/8,0.0601543009436831,0.4237910462149117,25.84223602484472,72.63845106215375,RPS27A,0,REACTOME,100,0.8085825579576548
Reactome_2022_fixed.gmt,Myoclonic Epilepsy Of Lafora R-HSA-3785653,1/8,0.0601543009436831,0.4237910462149117,25.84223602484472,72.63845106215375,RPS27A,0,REACTOME,100,0.8085825579576548
Reactome_2022_fixed.gmt,Nef And Signal Transduction R-HSA-164944,1/8,0.0601543009436831,0.4237910462149117,25.84223602484472,72.63845106215375,LCK,0,REACTOME,100,0.8085825579576548
Reactome_2022_fixed.gmt,Nef Mediated CD4 Down-regulation R-HSA-167590,1/8,0.0601543009436831,0.4237910462149117,25.84223602484472,72.63845106215375,LCK,0,REACTOME,100,0.8085825579576548
Reactome_2022_fixed.gmt,RUNX3 Regulates WNT Signaling R-HSA-8951430,1/8,0.0601543009436831,0.4237910462149117,25.84223602484472,72.63845106215375,LEF1,0,REACTOME,100,0.8085825579576548
Reactome_2022_fixed.gmt,Signaling By Interleukins R-HSA-449147,7/453,0.06017317086215785,0.4237910462149117,2.246217786362236,6.313059538731655,IL7R;HSPA8;RPLP0;JUN;LCK;IL32;RPS27A,0,REACTOME,100,0.8085825579576548
Reactome_2022_fixed.gmt,AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,2/54,0.06512582014955866,0.4261143262881698,6.20335429769392,16.944053993617253,HSPA8;RPS27A,0,REACTOME,100,0.8085825579576548
Reactome_2022_fixed.gmt,CHL1 Interactions R-HSA-447041,1/9,0.0674176824553291,0.4261143262881698,22.799780781877967,61.48754193671745,HSPA8,0,REACTOME,100,0.8085825579576548
Reactome_2022_fixed.gmt,Downregulation Of ERBB4 Signaling R-HSA-1253288,1/9,0.0674176824553291,0.4261143262881698,22.799780781877967,61.48754193671745,RPS27A,0,REACTOME,100,0.8085825579576548
Reactome_2022_fixed.gmt,Lipophagy R-HSA-9613354,1/9,0.0674176824553291,0.4261143262881698,22.799780781877967,61.48754193671745,HSPA8,0,REACTOME,100,0.8085825579576548
Reactome_2022_fixed.gmt,PTK6 Regulates RTKs And Their Effectors AKT1 And DOK1 R-HSA-8849469,1/9,0.0674176824553291,0.4261143262881698,22.799780781877967,61.48754193671745,RPS27A,0,REACTOME,100,0.8085825579576548
Reactome_2022_fixed.gmt,Prevention Of Phagosomal-Lysosomal Fusion R-HSA-9636383,1/9,0.0674176824553291,0.4261143262881698,22.799780781877967,61.48754193671745,RPS27A,0,REACTOME,100,0.8085825579576548
Reactome_2022_fixed.gmt,Regulation Of PTEN Localization R-HSA-8948747,1/9,0.0674176824553291,0.4261143262881698,22.799780781877967,61.48754193671745,RPS27A,0,REACTOME,100,0.8085825579576548
Reactome_2022_fixed.gmt,Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,2/55,0.06725423468104329,0.4261143262881698,6.086815964262622,16.42999194688052,NPM1;RPS6,0,REACTOME,100,0.8085825579576548
Reactome_2022_fixed.gmt,Activation Of AP-1 Family Of Transcription Factors R-HSA-450341,1/10,0.07462561830658085,0.4581456086652212,20.397842432167376,52.93793753034626,JUN,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,Alpha-protein Kinase 1 Signaling Pathway R-HSA-9645460,1/11,0.08177852649602325,0.4581456086652212,18.453416149068325,46.202566890974744,RPS27A,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,Autophagy R-HSA-9612973,3/128,0.07633831996070799,0.4581456086652212,3.653386454183267,9.398629798315392,EEF1A1;HSPA8;RPS27A,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,Host Interactions Of HIV Factors R-HSA-162909,3/130,0.07914934922221199,0.4581456086652212,3.59537904333708,9.119386692215222,NPM1;LCK;RPS27A,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,IRAK2 Mediated Activation Of TAK1 Complex R-HSA-937042,1/10,0.07462561830658085,0.4581456086652212,20.397842432167376,52.93793753034626,RPS27A,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,Killing Mechanisms R-HSA-9664420,1/11,0.08177852649602325,0.4581456086652212,18.453416149068325,46.202566890974744,JUN,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,Pexophagy R-HSA-9664873,1/11,0.08177852649602325,0.4581456086652212,18.453416149068325,46.202566890974744,RPS27A,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,Regulation Of BACH1 Activity R-HSA-9708530,1/11,0.08177852649602325,0.4581456086652212,18.453416149068325,46.202566890974744,RPS27A,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,Selective Autophagy R-HSA-9663891,2/61,0.08049143823884691,0.4581456086652212,5.469848316685165,13.781854200543439,HSPA8;RPS27A,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,"TICAM1,TRAF6-dependent Induction Of TAK1 Complex R-HSA-9014325",1/11,0.08177852649602325,0.4581456086652212,18.453416149068325,46.202566890974744,RPS27A,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,MAP Kinase Activation R-HSA-450294,2/62,0.08277115302016776,0.45849638695441236,5.378917823171682,13.40251868044835,JUN;RPS27A,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,ALK Mutants Bind TKIs R-HSA-9700645,1/12,0.08887682191058917,0.46122392844126797,16.84715095868215,40.77859445401564,NPM1,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,CD28 Dependent Vav1 Pathway R-HSA-389359,1/12,0.08887682191058917,0.46122392844126797,16.84715095868215,40.77859445401564,LCK,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,Interleukin-2 Signaling R-HSA-9020558,1/12,0.08887682191058917,0.46122392844126797,16.84715095868215,40.77859445401564,LCK,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,Josephin Domain DUBs R-HSA-5689877,1/12,0.08887682191058917,0.46122392844126797,16.84715095868215,40.77859445401564,RPS27A,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,PECAM1 Interactions R-HSA-210990,1/12,0.08887682191058917,0.46122392844126797,16.84715095868215,40.77859445401564,LCK,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973,1/12,0.08887682191058917,0.46122392844126797,16.84715095868215,40.77859445401564,RPS27A,0,REACTOME,100,0.8286020258451942
Reactome_2022_fixed.gmt,Cytokine Signaling In Immune System R-HSA-1280215,9/702,0.09090894635272562,0.46685531824889304,1.835710911667454,4.401845436314764,LTB;IL7R;HSPA8;CD27;RPLP0;JUN;LCK;IL32;RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803,1/13,0.09592091634842853,0.46820803722549764,15.497888198757764,36.33063328290361,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,Glycogen Synthesis R-HSA-3322077,1/13,0.09592091634842853,0.46820803722549764,15.497888198757764,36.33063328290361,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,NF-kB Is Activated And Signals Survival R-HSA-209560,1/13,0.09592091634842853,0.46820803722549764,15.497888198757764,36.33063328290361,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,Suppression Of Phagosomal Maturation R-HSA-9637687,1/13,0.09592091634842853,0.46820803722549764,15.497888198757764,36.33063328290361,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,p75NTR Recruits Signaling Complexes R-HSA-209543,1/13,0.09592091634842853,0.46820803722549764,15.497888198757764,36.33063328290361,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,Constitutive Signaling By NOTCH1 HD Domain Mutants R-HSA-2691232,1/15,0.10984813417866372,0.47957423751654404,13.35767830370529,29.50252254914057,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,Glycogen Storage Diseases R-HSA-3229121,1/15,0.10984813417866372,0.47957423751654404,13.35767830370529,29.50252254914057,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,IRAK2 Mediated Activation Of TAK1 Complex Upon TLR7/8 Or 9 Stimulation R-HSA-975163,1/15,0.10984813417866372,0.47957423751654404,13.35767830370529,29.50252254914057,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,InlB-mediated Entry Of Listeria Monocytogenes Into Host Cell R-HSA-8875360,1/15,0.10984813417866372,0.47957423751654404,13.35767830370529,29.50252254914057,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,Interleukin-17 Signaling R-HSA-448424,2/69,0.09926016471682887,0.47957423751654404,4.817843000232937,11.12927008291267,JUN;RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,MAP3K8 (TPL2)-dependent MAPK1/3 Activation R-HSA-5684264,1/16,0.11673206592694783,0.47957423751654404,12.494690442797035,26.837020804312225,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,Membrane Binding And Targetting Of GAG Proteins R-HSA-174490,1/15,0.10984813417866372,0.47957423751654404,13.35767830370529,29.50252254914057,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,Metabolism Of Nitric Oxide: NOS3 Activation And Regulation R-HSA-202131,1/15,0.10984813417866372,0.47957423751654404,13.35767830370529,29.50252254914057,NOSIP,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,NRIF Signals Cell Death From Nucleus R-HSA-205043,1/16,0.11673206592694783,0.47957423751654404,12.494690442797035,26.837020804312225,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,Negative Regulation Of FLT3 R-HSA-9706369,1/15,0.10984813417866372,0.47957423751654404,13.35767830370529,29.50252254914057,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,Regulation Of Innate Immune Responses To Cytosolic DNA R-HSA-3134975,1/15,0.10984813417866372,0.47957423751654404,13.35767830370529,29.50252254914057,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,Regulation Of KIT Signaling R-HSA-1433559,1/16,0.11673206592694783,0.47957423751654404,12.494690442797035,26.837020804312225,LCK,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,Repression Of WNT Target Genes R-HSA-4641265,1/14,0.10291121854161075,0.47957423751654404,14.348516218081436,32.62692771860322,LEF1,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,Spry Regulation Of FGF Signaling R-HSA-1295596,1/16,0.11673206592694783,0.47957423751654404,12.494690442797035,26.837020804312225,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition) R-HSA-2173791,1/16,0.11673206592694783,0.47957423751654404,12.494690442797035,26.837020804312225,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,TRAF6-mediated Induction Of TAK1 Complex Within TLR4 Complex R-HSA-937072,1/16,0.11673206592694783,0.47957423751654404,12.494690442797035,26.837020804312225,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,Translesion Synthesis By REV1 R-HSA-110312,1/16,0.11673206592694783,0.47957423751654404,12.494690442797035,26.837020804312225,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,VLDLR Internalisation And Degradation R-HSA-8866427,1/16,0.11673206592694783,0.47957423751654404,12.494690442797035,26.837020804312225,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,p75NTR Signals Via NF-kB R-HSA-193639,1/16,0.11673206592694783,0.47957423751654404,12.494690442797035,26.837020804312225,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964,1/17,0.12356341345486889,0.48346637169246315,11.73630717108978,24.54062751272781,RPS27A,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,FOXO-mediated Transcription Of Cell Cycle Genes R-HSA-9617828,1/17,0.12356341345486889,0.48346637169246315,11.73630717108978,24.54062751272781,BTG1,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,Gastrulation R-HSA-9758941,1/17,0.12356341345486889,0.48346637169246315,11.73630717108978,24.54062751272781,LEF1,0,REACTOME,100,0.8313458581964354
Reactome_2022_fixed.gmt,TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway R-HSA-5676594,1/17,0.12356341345486889,0.48346637169246315,11.73630717108978,24.54062751272781,LTB,0,REACTOME,100,0.8313458581964354
